image_idx,label_path,instance_id,num_instances_in_image,instance_dominance,instance_volume,voronoi_volume,voronoi_fraction,compactness,sphereness,stringiness,eccentricity
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,1,17,0.15003527049758533,3758.0,83741,0.044876464336466006,0.9735751295336788,0.7008445839347346,2.062698031829488,0.8746239663314361
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,2,17,0.15003527049758533,1321.0,58805,0.02246407618399796,0.9593318809005084,0.7451708715097585,1.2179565513500776,0.5708600945734658
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,3,17,0.15003527049758533,1797.0,76323,0.023544671986164067,0.9708265802269044,0.8780617277893233,1.2587312413781666,0.6073285593603849
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,4,17,0.15003527049758533,3340.0,40276,0.08292779819247194,0.8603812467800103,0.48421216846235254,2.2991145133592785,0.9004545760979035
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,5,17,0.15003527049758533,2185.0,98321,0.022223126290416086,0.9724076546506453,0.7993406791655421,1.6431780118403543,0.7934949845827802
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,6,17,0.15003527049758533,952.0,77463,0.012289738326684998,0.9596774193548387,0.8150212638239772,1.5797069222156856,0.7741282323976864
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,7,17,0.15003527049758533,1627.0,43967,0.037005026497145585,0.9730861244019139,0.8607000896380397,1.323005846852227,0.6547395563871443
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,8,17,0.15003527049758533,5022.0,49118,0.10224357669286209,0.9818181818181818,0.8696745472385053,1.1312421219820508,0.46751704531052835
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,9,17,0.15003527049758533,5530.0,59153,0.09348638277010464,0.97789566755084,0.7738661664067554,1.8943972297453398,0.8493236933748428
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,10,17,0.15003527049758533,1138.0,19168,0.059369782971619364,0.969335604770017,0.8730702895560725,1.360380815687704,0.6779713962012918
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,11,17,0.15003527049758533,1944.0,42094,0.04618235377963605,0.971028971028971,0.8896212241578504,1.0774114715775482,0.3722051081661063
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,12,17,0.15003527049758533,1768.0,31943,0.05534858967535923,0.9773355444997236,0.9007309691042344,1.0933597966016124,0.40433262694205446
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,13,17,0.15003527049758533,1713.0,18148,0.0943905664536037,0.976068376068376,0.8700201360423571,1.2770568734097654,0.6219581521006542
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,14,17,0.15003527049758533,1428.0,33890,0.04213632339923281,0.9629130141604855,0.844368021625676,1.3022021170422173,0.6405338396312745
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,15,17,0.15003527049758533,975.0,9631,0.10123559339632437,0.9549461312438785,0.7944833976377959,1.2517636456817542,0.601499923723644
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,16,17,0.15003527049758533,1670.0,33184,0.05032545805207329,0.9743290548424738,0.8620676883543846,1.4026747527626082,0.7012416657953404
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_221.png,17,17,0.15003527049758533,690.0,11207,0.06156866244311591,0.9663865546218487,0.7862841044875614,1.5349501831088166,0.7586598481407669
1,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_213.png,1,17,0.1552579592961823,6759.0,86242,0.07837248672340623,0.8642117376294591,0.39977065523866145,3.620108686881907,0.9610901805405517
1,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_213.png,2,17,0.1552579592961823,1525.0,60394,0.02525085273371527,0.9807073954983923,0.786623736006948,1.422873127076611,0.7113841800034194
1,/media/hendrik/mount_drive/ma_sebastian/data/datasets//epfl_clean/val/labels/mit/case_213.png,3,17,0.1552579592961823,2827.0,40836,0.06922813204035655,0.9734848484848485,0.789938921319015,1.6950667881306125,0.8074417845347085
