image_idx,label_path,instance_id,num_instances_in_image,instance_dominance,instance_volume,voronoi_volume,voronoi_fraction,compactness,sphereness,stringiness,eccentricity
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,1,33,0.27253886010362693,1.0,107939,9.26449198158219e-06,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,2,33,0.27253886010362693,2.0,33209,6.022463789936463e-05,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,3,33,0.27253886010362693,2.0,136831,1.4616570806323129e-05,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,4,33,0.27253886010362693,4.0,85165,4.696765103035284e-05,inf,,1.351059029778196,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,5,33,0.27253886010362693,263.0,162113,0.0016223251682468403,0.4141732283464567,0.5200966392226294,4.4842160120519425,0.9748174330394299
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,6,33,0.27253886010362693,1.0,2956,0.00033829499323410016,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,7,33,0.27253886010362693,1.0,113015,8.848382958014423e-06,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,8,33,0.27253886010362693,1.0,5925,0.00016877637130801687,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,9,33,0.27253886010362693,50.0,35055,0.001426330052774212,0.4807692307692308,0.7766457245904095,12.171734663257634,0.9966193534228601
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,10,33,0.27253886010362693,8.0,20688,0.0003866976024748647,inf,,1.3627702877384937,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,11,33,0.27253886010362693,13.0,272790,4.7655705854320174e-05,0.7647058823529411,3.4636154820940583,3.463734135558508,0.9574178729705277
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,12,33,0.27253886010362693,4.0,261980,1.5268341094740055e-05,inf,,0.5773502691896257,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,13,33,0.27253886010362693,3.0,48013,6.248307749984379e-05,inf,,0.7071067811865476,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,14,33,0.27253886010362693,187.0,52588,0.003555944321898532,0.41098901098901097,0.6268418192120747,5.4528297733891735,0.9830400473668205
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,15,33,0.27253886010362693,1.0,6764,0.00014784151389710232,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,16,33,0.27253886010362693,3.0,165005,1.818126723432623e-05,inf,,0.7071067811865476,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,17,33,0.27253886010362693,6.0,17532,0.00034223134839151266,1.0,5.86488648287993,2.449489742783178,0.9128709291752768
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,18,33,0.27253886010362693,163.0,58378,0.002792147726883415,0.4822485207100592,0.7205823382867955,3.773314971359528,0.9642432017751875
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,19,33,0.27253886010362693,130.0,47355,0.0027452222574173794,0.4406779661016949,0.6272875033798182,15.16116402151182,0.9978224003939129
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,20,33,0.27253886010362693,2.0,744,0.002688172043010753,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,21,33,0.27253886010362693,9.0,6900,0.0013043478260869566,inf,,1.127069078415803,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,22,33,0.27253886010362693,3.0,1186,0.002529510961214165,inf,,0.7071067811865476,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,23,33,0.27253886010362693,4.0,446371,8.961155630630126e-06,inf,,0.5773502691896257,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,24,33,0.27253886010362693,63.0,17638,0.0035718335412178253,0.7875,2.259294940590404,4.499587313991617,0.9749913974615648
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,25,33,0.27253886010362693,1.0,15900,6.289308176100629e-05,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,26,33,0.27253886010362693,3.0,1722,0.0017421602787456446,inf,,0.7071067811865476,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,27,33,0.27253886010362693,8.0,7037,0.001136848088674151,1.0,,1.0,0.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,28,33,0.27253886010362693,17.0,134062,0.000126806999746386,0.5,1.2206914353650034,10.616784197718523,0.9955541941406171
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,29,33,0.27253886010362693,1.0,15065,6.637902422834384e-05,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,30,33,0.27253886010362693,3.0,13782,0.00021767522855898998,inf,,1.125873829185135,1.0
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,31,33,0.27253886010362693,2.0,145783,1.3719020736299842e-05,inf,,,
0,/media/hendrik/mount_drive/ma_sebastian/data/datasets//wmh/val/labels/wmh/case_55.nii,32,33,0.27253886010362693,4.0,244930,1.633119666843588e-05,inf,,0.5773502691896257,1.0
